id_cliente,ano_nascimento,nivel_educacao,estado_civil,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha,renda_anual,idade,ultima_transancao,total_vinho,total_frutas,total_carnes,total_peixes,total_doces,total_outros,total_compras,data_transacao,lugar_transacao,,frequencia
11114,1970,Grado o superior,Unión de hecho,1,0,2021-02-08,0,19656,54,22/6/2021,25,4,9,6,8,32,84,44235,en línea,,5
5429,1948,Posgrado,Casado,0,1,2021-08-20,0,45579,76,13/9/2022,145,1,33,2,1,1,183,44428,en línea,,8
9400,1958,Secundaria,Soltero,0,0,2022-06-21,0,85485,66,26/12/2022,630,26,611,44,18,54,1383,44733,en línea,,12
1740,1944,Grado o superior,Casado,0,0,2022-04-07,0,55956,80,6/12/2022,760,38,104,50,9,38,999,44658,en línea,,11
7488,1963,Posgrado,Soltero,0,1,2021-01-22,0,64191,61,15/8/2022,420,15,186,151,38,15,825,44218,en línea,,18
195,1972,Grado o superior,Soltero,1,0,2020-08-26,1,38808,52,17/10/2022,125,17,52,3,19,30,246,44069,en línea,,9
635,1966,Posgrado,Casado,1,1,2021-03-19,0,57183,58,1/9/2022,464,5,64,7,0,70,610,44274,en línea,,16
7527,1968,Posgrado,Divorciado,1,0,2020-11-21,0,23748,56,17/10/2021,6,6,29,12,15,8,76,44156,en línea,,5
10319,1971,Grado o superior,Casado,0,1,2021-02-26,0,66303,53,31/7/2022,1090,12,96,16,12,60,1286,44253,en línea,,14
2296,1975,Posgrado,Casado,1,0,2021-12-16,0,37368,49,29/12/2021,3,2,11,2,2,10,30,44546,en línea,,3
10637,1964,Grado o superior,Casado,1,2,2021-01-01,0,40800,60,17/9/2022,24,0,27,8,30,10,99,44197,en línea,,6
2931,1978,Grado o superior,Divorciado,0,0,2020-09-21,0,71847,46,30/3/2022,737,21,106,55,63,210,1192,44095,en línea,,15
907,1975,Grado o superior,Casado,0,1,2021-11-29,0,46149,49,19/11/2022,254,6,71,4,0,27,362,44529,en línea,,12
3698,1983,Grado o superior,Unión de hecho,0,0,2020-08-09,1,78687,41,4/3/2022,817,185,687,145,55,241,2130,44052,en línea,,12
9516,1971,Secundaria,Divorciado,0,0,2020-08-18,1,49118,53,20/5/2022,620,54,239,99,98,119,1229,44061,en línea,,19
679,1957,Posgrado,Casado,1,1,2020-09-20,0,37633,67,3/6/2021,13,4,20,0,0,1,38,44094,en línea,,4
7384,1951,Posgrado,Unión de hecho,0,0,2021-07-21,0,39767,73,10/6/2022,113,61,204,34,26,47,485,44398,en línea,,14
5043,1951,Secundaria,Casado,0,0,2020-11-05,0,26997,73,11/8/2022,7,23,78,133,49,144,434,44140,en línea,,9
5267,1970,Grado o superior,Divorciado,1,0,2021-03-14,0,33986,54,4/6/2021,16,2,18,2,1,5,44,44269,en línea,,4
339,1972,Posgrado,Casado,0,1,2020-11-23,1,57091,52,20/7/2022,462,0,24,6,0,4,496,44158,en línea,,14
2516,1969,Secundaria,Casado,1,1,2021-06-08,0,46831,55,25/6/2021,22,2,10,6,4,34,78,44355,en línea,,3
9010,1972,Posgrado,Casado,0,0,2021-02-10,1,83151,52,3/11/2022,968,147,842,137,42,210,2346,44237,en línea,,15
378,1971,Grado o superior,Casado,0,0,2020-12-30,0,52531,53,9/9/2022,283,112,151,51,72,125,794,44195,en línea,,17
4808,1956,Grado o superior,Casado,0,0,2021-09-05,0,15759,68,11/10/2021,1,2,5,6,0,3,17,44444,en línea,,3
5068,1971,Grado o superior,Soltero,1,0,2021-07-31,0,22804,53,15/1/2022,14,1,7,2,1,1,26,44408,en línea,,4
7628,1973,Secundaria,Casado,1,0,2022-03-18,0,43050,51,3/12/2022,30,5,24,6,3,8,76,44638,en línea,,6
7128,1977,Posgrado,Soltero,1,1,2021-12-07,0,42997,47,3/1/2022,4,0,5,0,1,5,15,44537,en línea,,3
2811,1963,Posgrado,Soltero,1,1,2022-04-12,0,48918,61,6/12/2022,52,0,9,0,0,1,62,44663,en línea,,5
3551,1954,Posgrado,Unión de hecho,0,1,2022-03-29,0,60033,70,1/11/2022,62,1,57,19,11,48,198,44649,en línea,,7
1663,1978,Posgrado,Unión de hecho,1,0,2021-10-25,0,34043,46,11/2/2022,20,2,14,3,0,10,49,44494,en línea,,4
5543,1966,Grado o superior,Unión de hecho,0,1,2021-06-24,0,57811,58,3/11/2022,545,7,114,37,21,78,802,44371,en línea,,18
1577,1946,Grado o superior,Casado,0,0,2022-02-19,1,78569,78,12/12/2022,558,79,622,207,175,95,1736,44611,en línea,,8
10641,1978,Grado o superior,Soltero,1,1,2020-12-27,0,7500,46,24/4/2022,6,5,4,13,4,25,57,44192,en línea,,5
5336,1971,Posgrado,Unión de hecho,1,0,2021-06-04,0,157733,53,4/6/2021,39,1,9,2,0,8,59,44351,en línea,,2
6024,1953,Grado o superior,Unión de hecho,0,0,2021-03-04,1,94384,71,13/7/2022,1111,24,790,160,45,172,2302,44259,en línea,,10
1878,1985,Secundaria,Casado,0,0,2022-02-18,0,23148,39,21/8/2022,4,6,8,6,3,10,37,44610,en línea,,5
3099,1970,Grado o superior,Divorciado,1,1,2021-02-25,0,44267,54,25/1/2022,183,5,65,3,5,49,310,44252,en línea,,9
6055,1979,Grado o superior,Casado,0,0,2020-11-01,0,71626,45,8/10/2022,546,72,376,94,145,72,1305,44136,en línea,,13
5841,1966,Grado o superior,Unión de hecho,0,1,2021-06-28,0,60894,58,11/8/2022,606,7,155,10,0,54,832,44375,en línea,,18
3972,1976,Grado o superior,Unión de hecho,1,1,2021-04-03,0,50200,48,16/7/2022,266,6,51,8,6,64,401,44289,en línea,,12
4394,1965,Posgrado,Casado,0,0,2022-05-23,0,81051,59,1/12/2022,1142,29,249,38,29,14,1501,44704,en línea,,17
5758,1982,Grado o superior,Casado,0,0,2022-01-14,1,65169,42,26/12/2022,1074,0,69,0,0,46,1189,44575,en línea,,23
6658,1972,Grado o superior,Unión de hecho,0,1,2021-07-22,0,59868,52,27/10/2022,771,51,154,54,10,154,1194,44399,en línea,,23
4603,1960,Posgrado,Casado,0,1,2022-01-31,0,65695,64,20/12/2022,371,32,189,0,58,6,656,44592,en línea,,15
8427,1956,Posgrado,Soltero,0,0,2020-11-23,0,64857,68,17/4/2022,556,14,717,210,0,43,1540,44158,en línea,,17
10260,1965,Posgrado,Unión de hecho,0,1,2021-08-26,0,45143,59,25/7/2022,202,5,74,11,5,14,311,44434,en línea,,11
7143,1955,Secundaria,Unión de hecho,0,1,2021-11-06,0,74805,69,28/12/2022,209,162,209,41,162,37,820,44506,en línea,,14
8789,1989,Secundaria,Casado,1,0,2022-01-11,0,59060,35,14/12/2022,35,40,111,36,40,12,274,44572,en línea,,10
6197,1962,Posgrado,Soltero,1,1,2021-04-20,0,27238,62,18/4/2022,37,0,17,0,0,3,57,44306,en línea,,6
4554,1965,Grado o superior,Unión de hecho,0,1,2021-10-01,0,47009,59,25/8/2022,171,45,73,59,10,90,448,44470,en línea,,11
4937,1973,Secundaria,Casado,1,1,2022-06-10,0,46094,51,24/8/2022,12,2,20,3,2,5,44,44722,en línea,,4
1920,1972,Grado o superior,Casado,1,1,2021-07-29,0,40321,52,29/11/2021,44,4,21,6,0,27,102,44406,en línea,,6
8749,1984,Grado o superior,Unión de hecho,1,0,2022-02-01,0,37235,40,14/9/2022,20,2,9,4,6,20,61,44593,en línea,,3
1650,1960,Posgrado,Casado,0,0,2021-04-22,0,81843,64,3/7/2022,779,86,537,34,69,138,1643,44308,en línea,,17
10377,1958,Posgrado,Unión de hecho,0,1,2021-06-06,0,46692,66,9/9/2022,170,6,97,24,12,88,397,44353,en línea,,11
9206,1968,Grado o superior,Unión de hecho,0,1,2022-01-07,0,77382,56,3/12/2022,491,48,231,112,105,134,1121,44568,en línea,,17
10971,1977,Grado o superior,Soltero,2,0,2020-09-03,1,37774,47,28/1/2022,173,8,107,7,2,176,473,44077,en línea,,10
6398,1974,Secundaria,Casado,1,0,2022-03-29,0,18393,50,19/12/2022,7,10,13,16,0,4,50,44649,en línea,,6
9212,1962,Posgrado,Casado,0,1,2021-02-14,0,72828,62,26/9/2022,1205,0,235,19,14,205,1678,44241,en línea,,19
7937,1982,Grado o superior,Casado,0,0,2022-04-18,0,24711,42,13/12/2022,10,7,25,6,3,7,58,44669,en línea,,6
839,1975,Posgrado,Casado,1,0,2021-09-25,0,45503,49,17/10/2022,97,4,44,6,1,18,170,44464,en línea,,7
4246,1982,Posgrado,Soltero,0,0,2021-12-12,0,6560,42,12/12/2021,67,11,26,4,3,262,373,44542,en línea,,2
158,1945,Posgrado,Unión de hecho,0,0,2021-11-17,1,71604,79,20/12/2022,345,53,528,98,75,97,1196,44517,en línea,,13
4832,1979,Grado o superior,Casado,1,0,2022-03-07,0,27244,45,13/8/2022,6,5,17,3,24,46,101,44627,en línea,,4
5621,1969,Grado o superior,Casado,1,1,2020-12-12,1,48752,55,1/5/2022,73,57,100,71,15,0,316,44177,en línea,,11
1945,1962,Grado o superior,Casado,0,1,2021-09-18,0,71434,62,5/6/2022,711,36,217,172,96,168,1400,44457,en línea,,14
5147,1948,Grado o superior,Soltero,0,0,2021-07-29,0,90842,76,1/6/2022,774,70,118,182,187,93,1424,44406,en línea,,17
2535,1978,Posgrado,Casado,1,0,2020-08-18,1,88097,46,4/7/2022,163,0,480,0,126,75,844,44061,en línea,,14
11039,1975,Grado o superior,Casado,0,1,2021-09-17,0,51948,49,31/10/2022,82,33,54,71,30,41,311,44456,en línea,,9
9495,1982,Grado o superior,Unión de hecho,0,0,2021-05-08,0,71853,42,3/6/2022,358,108,413,141,97,32,1149,44324,en línea,,8
9635,1983,Posgrado,Casado,0,0,2022-04-20,0,35876,41,23/7/2022,66,2,40,4,3,14,129,44671,en línea,,6
2173,1952,Grado o superior,Viuda/Viudo,0,1,2021-10-16,0,40049,72,6/2/2022,13,6,7,0,3,3,32,44485,en línea,,4
942,1982,Grado o superior,Soltero,1,0,2020-08-08,1,39660,42,3/7/2022,139,13,78,20,13,36,299,44051,en línea,,10
9386,1962,Grado o superior,Unión de hecho,0,1,2022-05-29,0,50127,62,12/12/2022,274,0,21,4,6,15,320,44710,en línea,,11
5510,1977,Posgrado,Casado,0,1,2020-11-21,0,43263,47,17/10/2022,262,6,61,0,10,102,441,44156,en línea,,11
873,1949,Posgrado,Casado,1,1,2020-10-01,1,62845,75,28/3/2022,1099,0,45,0,0,34,1178,44105,en línea,,13
2253,1990,Grado o superior,Casado,0,0,2021-02-16,0,18929,34,7/7/2022,32,0,8,23,4,18,85,44243,en línea,,5
5181,1982,Secundaria,Soltero,1,0,2021-03-20,0,24367,42,2/8/2021,2,4,2,0,11,5,24,44275,en línea,,3
979,1975,Grado o superior,Soltero,1,0,2021-02-20,0,33249,49,23/3/2022,6,10,21,19,14,42,112,44247,en línea,,5
10390,1959,Secundaria,Casado,0,1,2021-02-10,0,26887,65,5/8/2022,6,7,4,3,4,6,30,44237,en línea,,4
4698,1983,Posgrado,Casado,0,0,2021-06-20,0,50150,41,26/9/2022,135,46,92,65,61,11,410,44367,en línea,,12
7793,1976,Grado o superior,Unión de hecho,0,1,2021-08-31,0,62061,48,10/11/2022,641,7,84,0,30,38,800,44439,en línea,,17
1745,1962,Posgrado,Divorciado,0,0,2021-05-03,1,85696,62,25/12/2022,714,76,395,116,0,12,1313,44319,en línea,,13
10590,1956,Posgrado,Unión de hecho,0,0,2021-03-30,0,76542,68,27/10/2022,794,73,573,0,29,14,1483,44285,en línea,,14
5080,1993,Grado o superior,Soltero,0,0,2021-10-21,1,70515,31,6/10/2022,420,0,452,182,64,140,1258,44490,en línea,,10
8369,1987,Grado o superior,Unión de hecho,1,0,2020-11-08,0,18227,37,20/5/2021,1,2,7,4,3,11,28,44143,tienda,,2
5232,1965,Grado o superior,Casado,0,1,2022-01-27,0,69139,59,5/8/2022,86,12,75,33,15,6,227,44588,en línea,,9
2407,1982,Grado o superior,Casado,0,0,2020-11-09,1,69109,42,27/5/2022,823,25,459,124,29,95,1555,44144,en línea,,13
3834,1962,Grado o superior,Soltero,0,1,2021-03-17,0,69627,62,31/1/2022,231,161,215,171,30,53,861,44272,en línea,,19
7912,1978,Grado o superior,Casado,1,0,2021-04-22,0,38136,46,19/11/2021,8,15,27,0,20,33,103,44308,en línea,,5
7712,1946,Posgrado,Soltero,0,0,2022-04-28,0,62159,78,27/12/2022,182,17,259,77,70,29,634,44679,en línea,,16
1065,1963,Grado o superior,Soltero,0,0,2021-12-29,0,80695,61,8/12/2022,557,129,984,193,37,18,1918,44559,en línea,,10
7275,1971,Posgrado,Soltero,1,1,2021-10-04,0,33316,53,10/2/2022,79,1,31,4,4,12,131,44473,en línea,,6
1343,1968,Grado o superior,Unión de hecho,1,1,2020-09-26,0,58554,56,10/9/2022,368,24,68,38,0,88,586,44100,en línea,,14
1384,1992,Secundaria,Casado,1,0,2021-11-23,0,17256,32,27/3/2022,6,4,14,8,8,22,62,44523,en línea,,4
9967,1974,Grado o superior,Divorciado,1,1,2021-05-30,0,53034,50,23/6/2022,160,15,196,15,11,50,447,44346,en línea,,13
6181,1950,Secundaria,Unión de hecho,0,0,2020-07-31,0,52203,74,16/4/2022,488,21,238,56,108,28,939,44043,en línea,,19
10507,1977,Secundaria,Divorciado,0,1,2021-07-25,0,59601,47,23/6/2022,691,7,69,0,7,23,797,44402,en línea,,9
2674,1958,Posgrado,Soltero,0,1,2020-09-04,1,75154,66,19/5/2022,543,10,205,160,143,82,1143,44078,en línea,,12
2698,1976,Grado o superior,Soltero,0,1,2021-11-07,0,47025,48,22/11/2022,254,7,108,20,0,26,415,44507,en línea,,11
3231,1973,Grado o superior,Casado,1,0,2021-11-25,0,37971,51,14/10/2022,5,4,10,2,2,7,30,44525,en línea,,4
4096,1968,Posgrado,Divorciado,1,0,2021-12-26,0,41335,56,4/11/2022,112,19,21,16,14,5,187,44556,en línea,,8
10476,1958,Grado o superior,Casado,0,1,2022-05-13,0,67267,66,26/10/2022,134,11,59,15,2,30,251,44694,en línea,,8
5948,1975,Grado o superior,Soltero,0,1,2022-04-29,0,57338,49,25/12/2022,143,6,52,11,8,17,237,44680,en línea,,9
9140,1960,Secundaria,Unión de hecho,1,1,2021-12-25,0,50523,64,10/11/2022,51,4,24,4,7,1,91,44555,en línea,,6
10258,1965,Posgrado,Soltero,2,1,2021-05-06,0,35791,59,15/11/2021,27,0,5,0,0,3,35,44322,en línea,,4
5675,1960,Posgrado,Divorciado,0,1,2020-10-04,0,50611,64,16/6/2022,459,0,24,6,0,4,493,44108,en línea,,11
4743,1969,Posgrado,Casado,0,1,2021-03-03,0,56242,55,2/5/2022,689,8,167,11,8,88,971,44258,en línea,,19
8805,1960,Grado o superior,Soltero,0,1,2020-12-02,0,48904,64,17/5/2022,283,10,38,0,13,27,371,44167,en línea,,11
1542,1975,Grado o superior,Soltero,1,2,2021-12-30,0,56243,49,18/11/2022,347,0,35,4,3,7,396,44560,en línea,,12
6770,1985,Grado o superior,Casado,1,0,2021-08-20,1,21355,39,22/2/2022,5,13,14,0,5,31,68,44428,en línea,,4
8773,1971,Posgrado,Unión de hecho,0,1,2021-06-25,0,57420,53,22/8/2022,280,0,18,0,0,24,322,44372,en línea,,11
10475,1970,Posgrado,Unión de hecho,0,1,2021-04-01,0,52247,54,6/3/2022,187,5,65,26,20,14,317,44287,en línea,,10
10420,1955,Posgrado,Divorciado,0,1,2022-05-05,0,46390,69,22/12/2022,95,14,64,2,9,38,222,44686,en línea,,7
7514,1956,Secundaria,Unión de hecho,1,1,2021-07-03,0,54342,68,16/1/2022,84,10,34,11,10,28,177,44380,en línea,,7
2902,1958,Grado o superior,Unión de hecho,1,1,2020-09-03,0,52247,66,11/9/2021,19,4,12,2,2,6,45,44077,en línea,,4
4345,1964,Secundaria,Soltero,1,1,2022-01-12,0,52247,60,22/1/2022,5,1,9,2,0,4,21,44573,en línea,,3
793,1973,Grado o superior,Casado,1,0,2020-10-06,0,20895,51,22/3/2022,18,3,17,3,0,4,45,44110,en línea,,5
10909,1948,Grado o superior,Casado,0,0,2022-01-15,0,92344,76,21/10/2022,992,24,694,51,19,119,1899,44576,en línea,,10
3769,1972,Posgrado,Unión de hecho,1,0,2022-03-02,0,52247,52,20/9/2022,25,1,13,0,0,3,42,44622,en línea,,4
8702,1976,Secundaria,Unión de hecho,1,1,2021-08-20,0,26907,48,3/1/2022,9,1,7,0,3,2,22,44428,en línea,,4
4791,1980,Grado o superior,Unión de hecho,1,1,2020-12-16,0,44964,44,8/6/2021,19,1,17,2,0,2,41,44181,en línea,,4
2963,1979,Grado o superior,Unión de hecho,0,0,2022-05-02,0,75507,45,18/12/2022,709,93,374,104,80,80,1440,44683,en línea,,14
8216,1972,Posgrado,Casado,1,1,2021-10-11,0,53761,52,7/3/2022,158,0,76,13,7,71,325,44480,en línea,,7
8140,1973,Grado o superior,Unión de hecho,1,0,2021-10-03,0,22682,51,11/6/2022,10,14,29,4,2,36,95,44472,en línea,,6
10146,1972,Posgrado,Unión de hecho,1,0,2022-03-02,0,38887,52,25/11/2022,25,1,13,0,0,3,42,44622,en línea,,4
5289,1975,Secundaria,Soltero,1,1,2020-11-09,0,41658,49,22/1/2021,8,4,12,15,4,29,72,44144,en línea,,3
2587,1972,Posgrado,Casado,1,0,2022-05-15,0,29791,52,3/8/2022,14,0,6,0,0,0,20,44696,en línea,,5
4405,1956,Posgrado,Casado,0,2,2021-07-30,0,63915,68,2/7/2022,622,7,115,30,0,15,789,44407,en línea,,18
8663,1974,Grado o superior,Divorciado,1,1,2022-05-22,0,39996,50,19/11/2022,11,0,3,0,0,1,15,44703,en línea,,3
2589,1972,Grado o superior,Divorciado,1,0,2022-02-07,0,26759,52,21/9/2022,25,3,16,8,5,2,59,44599,en línea,,5
3421,1968,Posgrado,Divorciado,0,1,2021-04-21,0,63841,56,5/9/2022,635,15,100,20,7,131,908,44307,en línea,,18
10490,1969,Posgrado,Casado,1,1,2020-12-10,0,51039,55,4/9/2022,100,64,79,65,0,109,417,44175,en línea,,10
4094,1961,Grado o superior,Casado,1,1,2020-08-25,0,60544,63,23/3/2022,201,2,43,3,5,35,289,44068,en línea,,10
9958,1972,Grado o superior,Casado,0,1,2022-03-29,0,65685,52,13/12/2022,642,14,49,0,7,57,769,44649,en línea,,18
2534,1953,Grado o superior,Casado,0,1,2022-04-21,0,37716,71,20/12/2022,97,1,41,6,2,41,188,44672,en línea,,7
4188,1957,Grado o superior,Soltero,0,1,2020-08-13,1,36864,67,17/6/2022,204,5,39,17,0,89,354,44056,en línea,,9
6613,1970,Posgrado,Casado,1,0,2020-10-12,0,44511,54,19/8/2022,513,7,133,46,14,14,727,44116,en línea,,16
10827,1967,Posgrado,Casado,1,1,2020-08-07,0,36947,57,29/4/2022,88,3,21,4,1,29,146,44050,en línea,,7
5491,1951,Posgrado,Unión de hecho,0,1,2021-04-11,0,47352,73,9/10/2022,172,12,112,8,0,15,319,44297,en línea,,11
8402,1953,Posgrado,Casado,0,1,2021-12-17,0,67087,71,3/12/2022,329,35,222,130,35,43,794,44547,en línea,,15
8783,1950,Grado o superior,Casado,0,1,2020-09-08,0,57045,74,21/5/2022,296,13,104,11,13,17,454,44082,en línea,,13
10010,1953,Posgrado,Divorciado,1,1,2020-09-06,1,36957,71,26/8/2021,100,2,16,2,1,31,152,44080,en línea,,5
618,1977,Posgrado,Casado,0,1,2020-09-28,0,69389,47,27/6/2022,422,7,238,69,46,15,797,44102,en línea,,19
9121,1972,Grado o superior,Casado,1,0,2021-05-20,1,80134,52,3/3/2022,1218,16,272,104,0,80,1690,44336,en línea,,11
361,1969,Posgrado,Casado,1,1,2022-02-18,0,43142,55,12/5/2022,5,1,7,2,1,4,20,44610,en línea,,3
4310,1944,Grado o superior,Casado,0,0,2022-01-22,1,80589,80,14/12/2022,507,93,520,242,40,26,1428,44583,en línea,,10
2678,1990,Grado o superior,Soltero,1,0,2021-02-13,0,34412,34,12/8/2022,52,12,50,4,36,55,209,44240,en línea,,8
6376,1979,Grado o superior,Soltero,1,0,2021-06-10,0,57537,45,12/8/2022,191,56,139,51,8,100,545,44357,en línea,,12
524,1966,Secundaria,Unión de hecho,0,0,2021-01-16,0,22634,58,11/6/2022,2,23,11,8,6,46,96,44212,en línea,,4
10341,1948,Grado o superior,Unión de hecho,0,0,2022-02-23,0,51315,76,21/7/2022,68,28,39,16,30,41,222,44615,en línea,,7
5654,1972,Grado o superior,Casado,2,1,2022-03-16,0,36026,52,18/11/2022,20,4,10,6,4,17,61,44636,en línea,,5
4098,1973,Grado o superior,Casado,1,1,2022-01-28,0,24639,51,6/12/2022,20,3,16,0,4,1,44,44589,en línea,,6
5824,1972,Posgrado,Unión de hecho,2,1,2022-04-11,0,34578,52,13/8/2022,7,0,1,0,0,0,8,44662,en línea,,3
7000,1972,Secundaria,Soltero,0,0,2021-10-13,0,65704,52,30/10/2022,279,172,74,38,8,246,817,44482,en línea,,12
2561,1966,Grado o superior,Soltero,0,1,2020-11-11,0,63810,58,10/6/2022,977,12,253,16,12,101,1371,44146,en línea,,16
5229,1969,Posgrado,Unión de hecho,0,1,2022-02-16,0,54132,55,10/10/2022,30,1,8,0,0,3,42,44608,en línea,,4
4086,1959,Grado o superior,Casado,0,0,2020-12-28,0,18690,65,19/8/2022,6,1,7,23,4,19,60,44193,en línea,,3
2428,1970,Grado o superior,Casado,1,0,2021-05-04,0,28164,54,6/2/2022,3,18,26,11,8,12,78,44320,en línea,,6
8254,1974,Posgrado,Casado,1,0,2021-04-13,0,34596,50,24/6/2021,14,0,2,0,0,7,23,44299,en línea,,3
2836,1972,Posgrado,Casado,1,0,2021-09-16,0,43269,52,5/2/2022,10,1,7,0,0,1,19,44455,en línea,,3
8418,1958,Secundaria,Soltero,1,1,2022-03-30,0,38741,66,1/12/2022,7,10,17,8,6,13,61,44650,en línea,,5
1362,1972,Grado o superior,Soltero,0,0,2021-03-04,0,31907,52,2/6/2022,33,87,64,175,16,74,449,44259,en línea,,12
7152,1983,Posgrado,Casado,1,0,2021-04-05,0,27100,41,23/3/2022,12,0,13,2,0,10,37,44291,en línea,,4
10033,1973,Secundaria,Divorciado,1,0,2022-02-13,0,31163,51,27/7/2022,2,3,10,11,2,10,38,44605,en línea,,4
9349,1985,Grado o superior,Casado,0,0,2021-12-19,0,92533,39,26/12/2022,693,21,118,110,147,42,1131,44549,en línea,,17
274,1973,Grado o superior,Soltero,1,1,2021-12-23,0,34853,51,28/9/2022,9,3,15,2,3,2,34,44553,en línea,,5
3388,1967,Grado o superior,Divorciado,1,1,2021-10-30,0,70844,57,10/10/2022,129,26,67,3,67,2,294,44499,en línea,,11
922,1979,Secundaria,Casado,1,1,2021-05-04,0,31086,45,28/12/2021,16,2,11,3,0,16,48,44320,en línea,,3
8588,1961,Grado o superior,Casado,1,1,2020-08-25,0,60544,63,8/6/2022,201,2,43,3,5,35,289,44068,en línea,,10
2518,1986,Secundaria,Unión de hecho,0,0,2021-01-25,0,20491,38,28/4/2021,5,4,5,4,2,10,30,44221,tienda,,2
574,1964,Grado o superior,Casado,0,0,2022-04-23,0,42523,60,14/11/2022,14,36,11,3,26,35,125,44674,en línea,,5
3220,1983,Grado o superior,Casado,1,0,2021-02-14,0,39922,41,18/8/2022,29,12,59,19,1,36,156,44241,en línea,,7
5967,1952,Grado o superior,Unión de hecho,1,1,2021-07-18,0,33402,72,5/9/2022,26,2,19,10,5,8,70,44395,en línea,,5
1183,1949,Posgrado,Casado,1,1,2021-09-21,0,36408,75,15/6/2022,9,1,4,3,2,3,22,44460,en línea,,3
6856,1979,Grado o superior,Unión de hecho,1,0,2020-09-03,1,21645,45,6/11/2021,14,0,23,4,5,19,65,44077,en línea,,6
4530,1948,Posgrado,Viuda/Viudo,0,0,2020-10-24,1,78427,76,8/9/2022,972,19,595,180,26,138,1930,44128,en línea,,13
1553,1946,Grado o superior,Unión de hecho,0,0,2021-09-27,0,82657,78,15/11/2022,966,168,672,246,105,126,2283,44466,en línea,,17
4682,1958,Grado o superior,Casado,0,0,2021-10-15,0,51876,66,15/9/2022,99,27,102,28,48,6,310,44484,en línea,,10
8204,1971,Secundaria,Casado,0,0,2020-12-16,0,78041,53,24/1/2022,482,35,553,72,160,17,1319,44181,en línea,,13
5221,1957,Grado o superior,Casado,0,1,2020-12-01,0,52852,67,7/4/2022,714,8,99,11,0,47,879,44166,en línea,,15
1232,1982,Posgrado,Unión de hecho,0,0,2021-10-25,0,70038,42,6/11/2022,587,54,348,71,54,130,1244,44494,en línea,,12
1927,1973,Secundaria,Unión de hecho,0,1,2022-03-23,0,69401,51,4/11/2022,399,27,159,58,8,39,690,44643,en línea,,9
5788,1972,Grado o superior,Unión de hecho,1,0,2021-02-17,0,46053,52,13/5/2022,56,10,92,19,7,25,209,44244,en línea,,7
6652,1965,Grado o superior,Casado,0,0,2022-06-09,0,77343,59,30/12/2022,227,151,573,98,54,31,1134,44721,en línea,,12
6246,1953,Grado o superior,Soltero,0,0,2021-11-13,1,73892,71,13/11/2022,703,102,601,0,58,43,1507,44513,en línea,,11
5975,1967,Posgrado,Soltero,1,0,2021-09-30,0,40304,57,6/4/2022,37,0,17,0,0,3,57,44469,en línea,,5
6875,1965,Posgrado,Unión de hecho,0,0,2020-08-28,0,32727,59,28/8/2022,167,13,180,86,13,70,529,44071,en línea,,12
4399,1969,Grado o superior,Unión de hecho,0,0,2022-06-25,0,68695,55,15/12/2022,458,81,356,106,50,40,1091,44737,en línea,,11
4042,1971,Grado o superior,Divorciado,0,1,2020-10-13,1,43300,53,15/5/2022,91,3,52,2,1,31,180,44117,en línea,,8
2157,1972,Grado o superior,Unión de hecho,1,1,2021-01-12,0,26290,52,19/3/2022,15,8,16,11,5,22,77,44208,en línea,,6
10133,1970,Grado o superior,Soltero,0,0,2022-02-12,1,93790,54,12/12/2022,1302,68,731,89,114,45,2349,44604,en línea,,18
2525,1974,Posgrado,Casado,0,0,2020-09-14,1,38410,50,4/4/2022,153,64,123,116,64,14,534,44088,en línea,,14
8233,1950,Posgrado,Viuda/Viudo,0,1,2022-01-26,0,64866,74,11/12/2022,508,5,21,7,5,10,556,44587,en línea,,14
9483,1959,Grado o superior,Unión de hecho,0,1,2021-08-19,0,57957,65,30/3/2022,290,59,177,77,5,29,637,44427,en línea,,12
2945,1955,Posgrado,Unión de hecho,1,1,2022-04-13,0,46015,69,21/8/2022,38,0,2,0,0,6,46,44664,en línea,,4
10403,1978,Grado o superior,Unión de hecho,1,0,2022-06-18,0,16531,46,1/12/2022,2,13,6,7,5,11,44,44730,en línea,,6
5074,1986,Posgrado,Casado,1,0,2021-07-08,0,28072,38,30/3/2022,30,0,10,2,0,5,47,44385,en línea,,4
10524,1963,Posgrado,Divorciado,0,1,2021-06-20,0,49476,61,19/6/2022,386,23,95,54,41,196,795,44367,en línea,,7
4690,1953,Grado o superior,Casado,0,1,2021-02-13,0,50725,71,1/7/2022,443,10,75,0,10,48,586,44240,en línea,,16
